ID,Response,Video,Model_Response
8475584.0,0.9,illusions,0.85
8475584.0,0.89,cold,0.80
8475584.0,0.65,merit,0.10
8475584.0,0.93,bright,0.00
8475584.0,0.76,dead,0.90
8475584.0,0.62,mean,0.65
8475584.0,0.66,piece,0.15
8475584.0,0.79,get,0.70
8475584.0,0.1,pawns,0.05
8475584.0,0.0,shootout,0.60
8475584.0,0.72,leave,0.40
8475584.0,0.61,honor,0.10
8475584.0,0.75,jail,0.90
8475584.0,1.0,achievement,0.55
8475584.0,0.3,confess,0.15
8475584.0,1.0,stare,0.90
8475584.0,0.5,magic,0.70
8475584.0,0.76,run,0.10
8475584.0,0.9,seen,0.85
8475584.0,0.56,astonished,0.60
8475584.0,1.0,steel,0.50
8475584.0,0.64,know,0.70
8475584.0,0.72,immunity,0.60
8475584.0,0.33,agent,0.15
8475584.0,1.0,science,
8475584.0,0.05,look,0.60
8475584.0,0.84,dead,0.90
8475584.0,0.9500000000000001,threaten,0.9
8475553.0,1.0,science,
8475553.0,1.0,cold,0.80
8475553.0,0.59,illusions,0.85
8475553.0,0.58,stare,0.90
8475553.0,0.67,fresh,0.00
8475553.0,0.74,bright,0.00
8475553.0,1.0,dead,0.90
8475553.0,0.35000000000000003,leave,0.40
8475553.0,0.68,money,0.10
8475553.0,0.0,run,0.10
8475553.0,0.0,agent,0.15
8475553.0,0.65,immunity,0.60
8475553.0,0.98,threaten,0.9
8475553.0,0.7000000000000001,jail,0.90
8475553.0,0.63,pawns,0.05
8475553.0,0.7000000000000001,astonished,0.60
8475553.0,1.0,dead,0.90
8475553.0,0.63,mean,0.65
8475553.0,0.0,merit,0.10
8475553.0,0.64,piece,0.15
8475553.0,0.6,saw,0.05
8475553.0,0.58,know,0.70
8475553.0,0.6,look,0.60
8475553.0,0.62,shootout,0.60
8475553.0,1.0,steel,0.50
8475553.0,0.0,confess,0.15
8475553.0,0.24,get,0.70
8475553.0,0.6900000000000001,honor,0.10
8475553.0,0.65,seen,0.85
8475553.0,0.58,achievement,0.55
8475553.0,0.66,magic,0.70
8475882.0,0.04,shootout,0.60
8475882.0,0.87,dead,0.90
8475882.0,0.6900000000000001,run,0.10
8475882.0,0.68,merit,0.10
8475882.0,0.77,illusions,0.85
8475882.0,0.37,agent,0.15
8475882.0,0.5700000000000001,magic,0.70
8475882.0,0.6900000000000001,leave,0.40
8475882.0,0.93,look,0.60
8475882.0,0.93,achievement,0.55
8475882.0,0.92,get,0.70
8475882.0,0.9500000000000001,steel,0.50
8475882.0,0.07,piece,0.15
8475882.0,0.68,cold,0.80
8475882.0,0.26,saw,0.05
8475882.0,0.58,confess,0.15
8475882.0,0.91,threaten,0.9
8475882.0,0.9,jail,0.90
8475882.0,0.81,seen,0.85
8475882.0,0.88,stare,0.90
8475882.0,0.93,dead,0.90
8475882.0,0.91,science,
8475882.0,0.91,immunity,0.60
8475882.0,0.9,know,0.70
8475882.0,0.64,money,0.10
8475882.0,0.8200000000000001,fresh,0.00
8475882.0,0.86,honor,0.10
8475882.0,0.76,bright,0.00
8475882.0,0.79,mean,0.65
8475882.0,0.85,pawns,0.05
8475882.0,0.71,astonished,0.60
8475895.0,1.0,merit,0.10
8475895.0,0.85,threaten,0.9
8475895.0,1.0,dead,0.90
8475895.0,0.0,know,0.70
8475895.0,1.0,stare,0.90
8475895.0,0.31,jail,0.90
8475895.0,0.0,run,0.10
8475895.0,0.1,shootout,0.60
8475895.0,1.0,cold,0.80
8475895.0,0.0,get,0.70
8475895.0,1.0,dead,0.90
8475895.0,0.44,confess,0.15
8475895.0,0.86,bright,0.00
8475895.0,1.0,achievement,0.55
8475895.0,0.0,saw,0.05
8475895.0,0.17,honor,0.10
8475895.0,0.55,fresh,0.00
8475895.0,0.0,immunity,0.60
8475895.0,0.0,look,0.60
8475895.0,1.0,illusions,0.85
8475895.0,1.0,astonished,0.60
8475895.0,0.78,agent,0.15
8475895.0,0.0,mean,0.65
8475895.0,1.0,science,
8475895.0,0.55,pawns,0.05
8475895.0,0.42,magic,0.70
8475895.0,1.0,seen,0.85
8475895.0,0.17,money,0.10
8475895.0,1.0,steel,0.50
8475895.0,0.96,leave,0.40
8475895.0,0.01,piece,0.15
